case_key,case_name_abbreviation,dissent_ind,majority_word_count,dissent_word_count,officialcitation,issuearea,majvotes,minvotes,kldiv_score,d2v_cosdist_score,sbert_cosdist_score,legalbert_cosdist_score,year,voyage3_cosdist,voyagelaw_cosdist,z_kldiv,z_d2v,z_voyage3,composite_div
a6482,Reno v. American-Arab Anti-Discrimination Committee,1,6510,3741,525 U.S. 471,2,8,1,.77580005,.15751681,.038713701,.0044824481,1999,.28827345,.14262319,-.65992904,-.90494549,-.12979862,-.56489104
a6488,Riggs v. California,1,865,50,525 U.S. 1114,,,,2.2674346,.46766999,.33915681,.068334043,1999,.398826,.41601861,.45913249,1.4570485,.72334194,.87984097
a649,Irvin v. Dowd,1,3979,1755,359 U.S. 394,9,5,4,2.8593316,.43828076,.10914254,.025586367,1959,.615821,.32740861,.90318847,1.2332327,2.3979051,1.5114421
a649,Irvin v. Dowd,2,3979,1793,359 U.S. 394,9,5,4,1.1366619,.29930979,.061039869,.013261676,1959,.36555904,.25297409,-.38920146,.17488925,.46661881,.084102198
a6491,Holloway v. United States,1,3561,3467,526 U.S. 1,1,7,2,1.5816689,.29877529,.075357556,.010041833,1999,.1711188,.13820714,-.055346113,.17081869,-1.033888,-.30613846
a6491,Holloway v. United States,2,3561,191,526 U.S. 1,1,7,2,5.0792537,.40813369,.18146014,.028744042,1999,.31662482,.25256079,2.5686295,1.0036455,.088990539,1.2204219
a6494,Cedar Rapids Community School District v. Garret F. ex rel. Charlene F.,1,3934,2128,526 U.S. 66,2,7,2,.9973495,.214573,.071306102,.0083079338,1999,.27326739,.21626329,-.4937171,-.47042996,-.24560131,-.40324944
a6495,"National Federation of Federal Employees, Local 1309 v. Department of the Interior",1,3966,3071,526 U.S. 86,7,5,4,.70933253,.1664173,.047279801,.0036462545,1999,.2787621,.1577062,-.70979464,-.83716315,-.20319828,-.58338535
a6496,Federal Republic of Germany v. United States,1,290,528,526 U.S. 111,9,7,2,1.1949556,.37298301,.20936155,.02328819,1999,.19801706,.20656097,-.34546807,.73595297,-.82631254,-.14527588
a6497,Stewart v. LaGrand,1,1563,49,526 U.S. 115,1,8,1,5.763628,.53697628,.44748986,.097678065,1999,.61419982,.58131832,3.0820642,1.9848557,2.3853943,2.4841046
a6498,Schwarz v. National Security Agency,1,322,31,526 U.S. 122,2,8,1,6.6598063,.45727956,.57179958,.16272092,1999,.64835507,.86468834,3.7543995,1.3779196,2.6489725,2.5937638
a6499,Central State University v. American Ass'n of University Professors,1,1223,1417,526 U.S. 124,7,8,1,1.1426508,.28261489,.040226638,.011018395,1999,.18257123,.16439092,-.3847084,.047748003,-.9455089,-.42748976
a650,Arroyo v. United States,1,3050,1815,359 U.S. 419,1,5,4,.58294296,.2238915,.069950797,.010897458,1959,.20514864,.11921751,-.80461526,-.39946422,-.77127773,-.65845239
a6500,Rivera v. Florida Department of Corrections,1,293,31,526 U.S. 135,2,8,1,7.0723629,.47200349,.59945142,.17073619,1999,.64058673,.83236831,4.06391,1.4900507,2.5890238,2.7143283
a6503,Minnesota v. Mille Lacs Band of Chippewa Indians,1,10715,4132,526 U.S. 172,2,5,4,.32155457,.13723224,.043686599,.0069921017,1999,.14332908,.89001763,-1.0007154,-1.059424,-1.2483429,-1.1028274
a6503,Minnesota v. Mille Lacs Band of Chippewa Indians,2,10715,1919,526 U.S. 172,2,5,4,.44134137,.2707454,.080885768,.0079413652,1999,.31879717,.89815348,-.91084832,-.042644959,.1057547,-.28257951
a6504,Jones v. United States,1,8050,6129,526 U.S. 227,1,5,4,1.9225795,.18839884,.040387869,.0044782162,1999,.15589821,.091987193,.2004136,-.66976112,-1.1513462,-.54023123
a6505,Lowe v. Pogue,1,294,31,526 U.S. 273,2,8,1,7.079586,.49851334,.56883538,.16345876,1999,.63061678,.87414491,4.0693288,1.6919383,2.512085,2.7577839
a6506,United States v. Rodriguez-Moreno,1,2068,1113,526 U.S. 275,9,7,2,2.1476777,.24971163,.086926043,.0096555352,1999,.14609444,.16193914,.36928785,-.20282911,-1.2270025,-.35351458
a6508,Wyoming v. Houghton,1,3292,1734,526 U.S. 295,1,6,3,.67287344,.14984703,.033248071,.0067266822,1999,.20825988,.14439505,-.73714715,-.96335524,-.74726808,-.81592351
a6509,Mitchell v. United States,1,4603,3620,526 U.S. 314,1,5,4,2.871666,.40342355,.089309931,.0094815493,1999,.27459949,.23605096,.91244197,.96777511,-.23532139,.54829854
a6509,Mitchell v. United States,2,4603,665,526 U.S. 314,1,5,4,4.3718624,.3979277,.22307074,.025624633,1999,.47203273,.44479144,2.0379269,.92592108,1.2882825,1.4173769
a651,Dick v. New York Life Insurance,1,3268,5008,359 U.S. 437,8,6,2,7.2772889,.68785661,.237955,.030132413,1959,.60485673,.46161914,4.2176504,3.1338959,2.3132932,3.2216132
a6510,"Murphy Bros. v. Michetti Pipe Stringing, Inc.",1,3212,153,526 U.S. 344,9,6,3,1.6900929,.38165319,.19230175,.041837096,1999,.41197264,.34979367,.025996333,.80198139,.82479531,.55092436
a6512,Bank of America National Trust & Savings Ass'n v. 203 North LaSalle Street Partnership,1,7383,2917,526 U.S. 434,8,8,1,.30828947,.078214496,.052868702,.0044761896,1999,.19929963,.096485794,-1.0106672,-1.508878,-.81641483,-1.1119866
a6513,Saenz v. Roe,1,6351,3317,526 U.S. 489,2,7,2,.75194633,.20911336,.049359899,.0056283474,1999,.24166435,.18439955,-.67782468,-.51200819,-.48948383,-.55977225
a6513,Saenz v. Roe,2,6351,2413,526 U.S. 489,2,7,2,4.0753179,.50539172,.22048545,.018685639,1999,.41061634,.3186959,1.8154517,1.7443211,.81432861,1.4580338
a6515,Florida v. White,1,1883,2266,526 U.S. 559,1,7,2,1.5077406,.29716709,.050376359,.0093473196,1999,.27882934,.1866762,-.11080892,.15857138,-.20267944,-.051638994
a6517,Davis ex rel. LaShonda D. v. Monroe County Board of Education,1,6856,10332,526 U.S. 629,2,5,4,.67693371,.1519638,.032412302,.0071795583,1999,.26958072,.15271962,-.73410106,-.94723481,-.27405155,-.6517958
a652,T. I. M. E. Inc. v. United States,1,5317,4389,359 U.S. 464,8,5,4,.30795094,.1380222,.03011084,.005789876,1959,.19280726,.1246317,-1.0109211,-1.0534081,-.86651689,-.97694874
a6521,Cross v. Pelican Bay State Prison,1,311,74,526 U.S. 811,2,8,1,7.4884176,.54716444,.47255886,.07857585,1999,.42983806,.64501095,4.3760448,2.0624442,.96266383,2.467051
a6522,Richardson v. United States,1,3187,4002,526 U.S. 813,1,6,3,.40270105,.1895209,.057373051,.0064752102,1999,.20425403,.11297572,-.93983728,-.66121602,-.77818149,-.79307824
a6523,O'Sullivan v. Boerckel,1,3019,4011,526 U.S. 838,1,6,3,.55420446,.16532874,.055380169,.0070716143,1999,.29039198,.16290128,-.82617557,-.84545314,-.11344982,-.5950262
a6523,O'Sullivan v. Boerckel,2,3019,687,526 U.S. 838,1,6,3,.66880357,.40550029,.1687825,.022019625,1999,.42350078,.2750839,-.74020046,.98359072,.91375858,.38571629
a6524,Amoco Production Co. v. Southern Ute Indian Tribe,1,4229,179,526 U.S. 865,8,7,1,2.4462194,.25296199,.28484577,.035405993,1999,.40364534,.32910734,.59326136,-.17807576,.76053298,.3919062
a6528,City of Chicago v. Morales,1,6938,8858,527 U.S. 41,4,6,3,.86002433,.15767765,.0538579,.0069737434,1999,.18322563,.094936788,-.59674186,-.90372056,-.94045889,-.81364042
a6528,City of Chicago v. Morales,2,6938,6033,527 U.S. 41,4,6,3,.65961844,.16893804,.04157484,.0067573786,1999,.15454245,.1034978,-.74709141,-.81796628,-1.1618087,-.90895545
a653,"Beacon Theatres, Inc. v. Westover",1,3602,2799,359 U.S. 500,1,5,3,.4432728,.15864134,.054946061,.0053057671,1959,.18167031,.11856163,-.90939933,-.89638156,-.95246142,-.9194141
a6530,Dickinson v. Zurko,1,5732,578,527 U.S. 150,9,6,3,1.8553149,.33857131,.195951,.04420048,1999,.27965349,.23928875,.14994995,.47388819,-.1963194,.14250624
a6533,West v. Gibson,1,2885,1675,527 U.S. 212,2,5,4,1.4263346,.35028401,.091245502,.0069203973,1999,.31100547,.22885096,-.17188174,.56308711,.045625709,.14561036
a6534,National Aeronautics & Space Administration v. Federal Labor Relations Authority,1,4910,5244,527 U.S. 229,7,5,4,.23029572,.13205194,.0381517,.003625989,1999,.13376087,.09037894,-1.06918,-1.098875,-1.3221813,-1.1634121
a6537,Jones v. United States,1,9816,6032,527 U.S. 373,1,5,4,.90485758,.1730447,.0460971,.0033465624,1999,.16702223,.10270315,-.56310683,-.78669173,-1.0655015,-.80510002
a6539,Maryland v. Dyson,1,875,104,527 U.S. 465,1,7,2,5.374011,.56467652,.29897159,.064716041,1999,.55000079,.54183263,2.7897639,2.1958089,1.8899666,2.2918465
a6540,Fertel-Rust v. Milwaukee County Mental Health Center,1,303,46,527 U.S. 469,2,8,1,7.1151466,.51510352,.52875024,.13769329,1999,.61034727,.80072421,4.0960073,1.818282,2.355664,2.7566512
a6541,"Sutton v. United Air Lines, Inc.",1,6071,6067,527 U.S. 471,2,7,2,.47177234,.1369337,.057683099,.0074765682,1999,.21389574,.1424703,-.88801825,-1.0616976,-.70377582,-.88449723
a6541,"Sutton v. United Air Lines, Inc.",2,6071,494,527 U.S. 471,2,7,2,1.2568926,.34418631,.1744087,.025296807,1999,.43256712,.38160646,-.29900143,.5166496,.98372412,.40045744
a6542,"Murphy v. United Parcel Service, Inc.",1,2138,157,527 U.S. 516,2,7,2,2.2688348,.30881894,.2233047,.030228972,1999,.37098569,.35090142,.46018299,.24730684,.50849658,.40532881
a6545,Olmstead v. L.C.,1,6719,3599,527 U.S. 581,2,6,3,2.3159583,.23629165,.0501903,.0093013048,1999,.30188054,.17488468,.49553618,-.30502999,-.02479195,.055238079
a6546,Florida Prepaid Postsecondary Education Expense Board v. College Savings Bank,1,6064,5998,527 U.S. 627,10,5,4,.6731807,.16283061,.029747959,.0040127635,1999,.16764414,.092981815,-.73691666,-.86447787,-1.0607021,-.88736552
a6547,College Savings Bank v. Florida Prepaid Postsecondary Education Expense Board,1,7706,665,527 U.S. 666,10,5,4,.98651409,.3448686,.098183699,.010840535,1999,.28333294,.20937556,-.50184608,.5218457,-.16792484,-.049308404
a6547,College Savings Bank v. Florida Prepaid Postsecondary Education Expense Board,2,7706,3802,527 U.S. 666,10,5,4,.93174279,.27791995,.035772439,.0047748089,1999,.28693581,.17398155,-.54293692,.011993357,-.14012133,-.22368829
a6548,Alden v. Maine,1,15724,20170,527 U.S. 706,10,5,4,.28475162,.13819313,.027455101,.0065457821,1999,.1680994,.0003579855,-1.0283259,-1.0521064,-1.0571889,-1.0458738
a6549,Ortiz v. Fibreboard Corp.,1,15553,6151,527 U.S. 815,9,7,2,1.0645627,.1437141,.031892661,.0061273575,1999,.19601309,.86921382,-.44329211,-1.010061,-.84177727,-.7650435
a6550,Whitfield v. Texas,1,295,46,527 U.S. 885,2,8,1,7.4306936,.48071826,.52204674,.15114206,1999,.60878682,.77727932,4.3327384,1.5564185,2.343622,2.7442596
a6553,Brancato v. Gunn,1,269,31,528 U.S. 1,2,8,1,6.8566537,.4257268,.57429892,.17139971,1999,.62784809,.8826685,3.9020793,1.1376271,2.4907188,2.5101418
a6554,Antonelli v. Caridine,1,320,31,528 U.S. 3,2,8,1,6.8618684,.45476174,.58160776,.16837746,1999,.62270951,.85748732,3.9059916,1.3587449,2.4510641,2.5719335
a6555,Judd v. United States District Court for the Western District of Texas,1,303,31,528 U.S. 5,2,8,1,6.8033266,.43022501,.55851805,.16917717,1999,.61143446,.85648036,3.8620722,1.1718836,2.364054,2.4660032
a6556,Dempsey v. Martin,1,306,31,528 U.S. 7,,,,6.9986882,.46837091,.55441809,.17134631,1999,.61142343,.86752331,4.0086374,1.4623865,2.3639688,2.6116643
a6557,Prunty v. Brooks,1,262,31,528 U.S. 9,2,8,1,6.9982643,.37183887,.60014391,.16893399,1999,.61538291,.86155003,4.0083194,.72723973,2.3945243,2.3766944
a6558,In re Bauer,1,311,31,528 U.S. 16,2,8,1,7.0994172,.3848747,.60087675,.17201662,1999,.62301052,.88654387,4.0842066,.82651502,2.453387,2.4547029
a6559,Los Angeles Police Department v. United Reporting Publishing Corp.,1,2445,1517,528 U.S. 32,3,7,2,2.3894303,.34977496,.07760787,.014503539,1999,.29094732,.18717694,.55065674,.55921036,-.10916426,.33356762
a656,In re Disbarment of Crow,1,179,516,359 U.S. 1007,,,,.91462672,.43161184,.32170063,.080707133,1959,.47715175,.40663904,-.55577779,1.182445,1.3277863,.65148455
a6563,"Friends of the Earth, Inc. v. Laidlaw Environmental Services (TOC), Inc.",1,7652,5988,528 U.S. 167,9,7,2,1.0440741,.14561236,.0292896,.0056216121,2000,.20527941,.14471138,-.45866317,-.99560469,-.77026856,-.74151212
a6564,Weeks v. Angelone,1,3604,3878,528 U.S. 225,1,5,4,.70263517,.1683162,.040345669,.0051742792,2000,.2658534,.15494877,-.71481919,-.82270193,-.30281547,-.61344552
a6565,Smith v. Robbins,1,8658,965,528 U.S. 259,2,5,4,.46227255,.21537679,.059412699,.007958889,2000,.31927228,.26786488,-.89514524,-.46430856,.10942114,-.41667756
a6565,Smith v. Robbins,2,8658,3869,528 U.S. 259,2,5,4,.26807848,.14594114,.0357382,.0073930621,2000,.19058526,.14519966,-1.0408344,-.99310082,-.88366419,-.97253317
a6567,Reno v. Bossier Parish School Board,1,6426,362,528 U.S. 320,2,5,4,1.1676332,.37173581,.26809031,.022516549,2000,.4493801,.32341158,-.36596602,.72645485,1.1134709,.49131992
a6567,Reno v. Bossier Parish School Board,2,6426,872,528 U.S. 320,2,5,4,.95618933,.44742113,.095965602,.015698552,2000,.40068364,.25598705,-.52459651,1.3028419,.73767745,.50530761
a6568,Nixon v. Shrink Missouri Government PAC,1,5240,1602,528 U.S. 377,3,6,3,1.5313671,.33809599,.14935315,.021810591,2000,.47190732,.31929511,-.093083777,.4702684,1.2873148,.55483311
a6568,Nixon v. Shrink Missouri Government PAC,2,5240,6858,528 U.S. 377,3,6,3,1.5105059,.16291679,.058971699,.0055112839,2000,.22914559,.16606176,-.10873433,-.86382151,-.58609188,-.51954925
a6570,Rice v. Cayetano,1,8246,7102,528 U.S. 495,2,7,2,1.3515643,.16223794,.0309685,.0033569932,2000,.16730803,.093836129,-.22797631,-.86899137,-1.063296,-.72008789
a6570,Rice v. Cayetano,2,8246,169,528 U.S. 495,2,7,2,1.8997248,.2918469,.2281083,.040859997,2000,.34974682,.34202194,.18326744,.11805508,.34459499,.21530584
a6575,"Shalala v. Illinois Council on Long Term Care, Inc.",1,7823,424,529 U.S. 1,9,5,4,1.2819136,.40147424,.1181133,.021810591,2000,.54161489,.33584368,-.28022999,.95293003,1.8252522,.83265072
a6575,"Shalala v. Illinois Council on Long Term Care, Inc.",2,7823,297,529 U.S. 1,9,5,4,2.8713226,.4826954,.26443404,.031360805,2000,.65572631,.51963711,.91218442,1.5714756,2.7058568,1.729839
a6575,"Shalala v. Illinois Council on Long Term Care, Inc.",3,7823,6581,529 U.S. 1,9,5,4,.65417415,.18007594,.041538902,.0061943531,2000,.25796676,.14397782,-.75117582,-.73314476,-.3636772,-.61599928
a6576,Portuondo v. Agard,1,4528,4151,529 U.S. 61,1,7,2,1.0517311,.10436726,.03388923,.0044995546,2000,.19855887,.13292944,-.45291868,-1.3097097,-.8221314,-.86158657
a6577,Food & Drug Administration v. Brown & Williamson Tobacco Corp.,1,11807,9585,529 U.S. 120,8,5,4,.73505485,.1193528,.0261152,.0066131353,2000,.18070829,.00042980909,-.6904971,-1.1955862,-.95988536,-.9486562
a6579,Garner v. Jones,1,3541,1951,529 U.S. 244,1,6,3,1.2403271,.24450934,.047872301,.010655344,2000,.20989734,.15379071,-.31142923,-.24244756,-.73463172,-.42950284
a658,Louisiana Power & Light Co. v. City of Thibodaux,1,1753,4251,360 U.S. 25,9,6,3,.99461025,.29731739,.050099999,.0052861571,1959,.26854098,.17871463,-.49577215,.15971595,-.28207532,-.20604384
a6581,City of Erie v. Pap's A. M.,1,6335,5526,529 U.S. 277,3,6,3,1.3004664,.14357114,.038560029,.0052363276,2000,.3063578,.16039485,-.26631123,-1.0111498,.0097593488,-.42256722
a6582,Bond v. United States,1,1220,1376,529 U.S. 334,1,7,2,1.659621,.28433669,.11835885,.01458323,2000,.18436629,.15220255,.0031355359,.060860492,-.93165636,-.28922012
a6583,Norfolk Southern Railway Co. v. Shanklin,1,3855,605,529 U.S. 344,10,7,2,1.2179629,.18279815,.098644853,.014157772,2000,.21534967,.21846336,-.32820743,-.71241361,-.69255573,-.57772559
a6588,Christensen v. Harris County,1,3434,1324,529 U.S. 576,7,6,3,.83659953,.1541035,.0496879,.0085780621,2000,.21188235,.20441461,-.61431575,-.93093979,-.71931326,-.75485629
a6588,Christensen v. Harris County,2,3434,431,529 U.S. 576,7,6,3,6.6670265,.62786478,.34454477,.049468637,2000,.63792217,.57214302,3.7598164,2.6770236,2.5684612,3.0017672
a6589,United States v. Morrison,1,8505,9542,529 U.S. 598,10,5,4,2.2287803,.35869145,.0553235,.0084974766,2000,.29542947,.16618049,.43013304,.62711459,-.074575238,.32755747
a6589,United States v. Morrison,2,8505,3414,529 U.S. 598,10,5,4,1.2762464,.31754065,.047453169,.0065146089,2000,.27942204,.17931324,-.28448164,.31372765,-.19810547,-.056286488
a659,Uphaus v. Wyman,1,2819,8547,360 U.S. 72,3,5,4,1.2569348,.1960112,.057645999,.0085198283,1959,.33304852,.19112122,-.29896975,-.61178863,.21573322,-.23167506
a6590,Fischer v. United States,1,3846,3592,529 U.S. 667,2,7,2,1.4844078,.1865354,.0476606,.0046582818,2000,.23164594,.13739139,-.12831381,-.68395227,-.56679648,-.45968753
a6591,Johnson v. United States,1,6039,4534,529 U.S. 694,1,8,1,.91445565,.14248705,.051772099,.0076325536,2000,.24529904,.16496402,-.55590612,-1.0194057,-.46143469,-.6789155
a6593,Ohler v. United States,1,1977,1654,529 U.S. 753,1,5,4,1.9366027,.1926575,.086472154,.016582131,2000,.19330263,.17312312,.21093415,-.63732898,-.86269408,-.42969632
a6594,Vermont Agency of Natural Resources v. United States ex rel. Stevens,1,7432,4685,529 U.S. 765,9,9,0,2.4236264,.2359257,.065885998,.0061023831,2000,.27874559,.11915982,.57631153,-.30781686,-.2033257,.021722987
a6595,"United States v. Playboy Entertainment Group, Inc.",1,7092,1550,529 U.S. 803,3,5,4,2.1864529,.3323864,.17123491,.010693848,2000,.41100723,.24369282,.39837798,.4267866,.81734514,.54750323
a6595,"United States v. Playboy Entertainment Group, Inc.",2,7092,4059,529 U.S. 803,3,5,4,.36501271,.089680903,.040494438,.0057186484,2000,.19315046,.10087967,-.96811199,-1.4215548,-.86386836,-1.0845118
a6597,Geier v. American Honda Motor Co.,1,6989,9106,529 U.S. 861,10,5,4,.34065455,.12709737,.021560131,.0028994679,2000,.15435648,.11406851,-.98638606,-1.1366069,-1.1632438,-1.0954123
a66,Nelson v. Colorado,1,6184,1821,137 S. Ct. 1249,4,7,1,2.2720771,.2250507,.081496097,.0071995854,2017,.20155013,.1443429,.4626154,-.39063621,-.79904765,-.24235615
a660,Barenblatt v. United States,1,7746,10718,360 U.S. 109,3,5,4,.85181767,.31704926,.054822441,.0071848631,1959,.26005453,.85495842,-.60289872,.30998552,-.34756574,-.21349297
a660,Barenblatt v. United States,2,7746,132,360 U.S. 109,3,5,4,1.6149993,.38789344,.27367511,.035076618,1959,.47296077,.48853481,-.030340783,.84950447,1.2954443,.70486933
a6602,Troxel v. Granville,1,5104,4015,530 U.S. 57,5,6,3,1.732856,.15512043,.05764854,.011014581,2000,.26318401,.14713806,.058078289,-.92319524,-.32341534,-.39617744
a6602,Troxel v. Granville,2,5104,726,530 U.S. 57,5,6,3,3.9375846,.47057676,.1820662,.030718327,2000,.43697,.43919843,1.7121209,1.4791853,1.0177014,1.4030025
a6602,Troxel v. Granville,3,5104,2960,530 U.S. 57,5,6,3,1.3440999,.18771841,.0609858,.0082657337,2000,.2078265,.14850062,-.2335763,-.67494303,-.75061256,-.55304396
a6603,Sims v. Apfel,1,2594,1440,530 U.S. 103,9,5,4,1.0844166,.26134664,.081257999,.006970644,2000,.38035822,.266303,-.42839718,-.11422189,.58082497,.012735303
a6605,Ramdass v. Angelone,1,6613,10372,530 U.S. 156,1,5,4,.84355032,.14869189,.051268801,.0091588497,2000,.15276349,.85166925,-.60910112,-.97215229,-1.175537,-.91893011
a6606,Carter v. United States,1,5479,5122,530 U.S. 255,1,5,4,.59055775,.18158364,.069216102,.0038120747,2000,.17944258,.12147307,-.79890245,-.72166276,-.96965289,-.8300727
a6607,Santa Fe Independent School District v. Doe,1,7914,2831,530 U.S. 290,3,6,3,.61070532,.1258316,.063379399,.0087159872,2000,.25605857,.14338809,-.78378725,-1.1462464,-.37840277,-.7694788
a6608,Miller v. French,1,6463,2858,530 U.S. 327,1,5,4,2.7455587,.21126455,.068879373,.010228932,2000,.2610122,.20635641,.81783319,-.49562564,-.34017536,-.0059892735
a6611,Dickerson v. United States,1,4493,6854,530 U.S. 428,1,7,2,1.118417,.23886999,.0216718,.0093131065,2000,.26794004,.14279145,-.40288922,-.2853944,-.28671274,-.3249988
a6612,Apprendi v. New Jersey,1,10771,10109,530 U.S. 466,1,5,4,.69014281,.16802543,.0403166,.0035598874,2000,.20373958,.87927723,-.72419125,-.8249163,-.78215152,-.77708638
a6612,Apprendi v. New Jersey,2,10771,3432,530 U.S. 466,1,5,4,2.3465931,.28981334,.11565447,.0096788406,2000,.31066877,.88316143,.51851922,.10256834,.043027323,.22137164
a6613,California Democratic Party v. Jones,1,5919,4798,530 U.S. 567,2,7,2,.53493679,.1138792,.0352748,.0032294989,2000,.2328921,.12979585,-.84063071,-1.2372708,-.55717981,-.87836045
a6614,"Mobil Oil Exploration & Producing Southeast, Inc. v. United States",1,5197,5086,530 U.S. 604,8,7,1,.7801581,.16535901,.048797201,.0045098662,2000,.21635914,.13266385,-.65665954,-.84522265,-.68476564,-.72888261
a6615,Boy Scouts of America v. Dale,1,5998,12903,530 U.S. 640,2,5,4,.67207748,.1105673,.048884001,.003828764,2000,.15095574,.90046984,-.73774433,-1.2624929,-1.1894876,-1.0632416
a6615,Boy Scouts of America v. Dale,2,5998,602,530 U.S. 640,2,5,4,1.115153,.29514545,.12526715,.016789317,2000,.25324017,.19458306,-.40533802,.14317544,-.40015256,-.22077172
a6616,Hill v. Colorado,1,9235,8249,530 U.S. 703,5,6,3,.75001907,.12681055,.03124005,.0050851107,2000,.14011943,.10428166,-.67927057,-1.1387912,-1.2731119,-1.0303912
